match_id,batter,venue,batting_team,bowling_team,date,runs,recent_form,venue_avg,opponent_avg,career_avg,target_runs
829801,bb mccullum,shaheed veer narayan singh international stadium,chennai super kings,delhi daredevils,2015-05-12,11,29.4,11.0,20.333333333333332,27.666666666666668,6.0
829809,bb mccullum,"punjab cricket association stadium, mohali",chennai super kings,kings xi punjab,2015-05-16,6,28.2,10.5,21.307692307692307,27.38157894736842,0.0
980905,bb mccullum,"punjab cricket association is bindra stadium, mohali",gujarat lions,kings xi punjab,2016-04-11,0,24.2,0.0,21.307692307692307,27.025974025974026,49.0
980911,bb mccullum,saurashtra cricket association stadium,gujarat lions,rising pune supergiants,2016-04-14,49,29.4,28.0,46.0,27.307692307692307,6.0
980917,bb mccullum,wankhede stadium,gujarat lions,mumbai indians,2016-04-16,6,14.4,31.714285714285715,29.6875,27.037974683544302,18.0
980929,bb mccullum,saurashtra cricket association stadium,gujarat lions,sunrisers hyderabad,2016-04-21,18,15.8,28.0,30.571428571428573,26.925,42.0
980937,bb mccullum,saurashtra cricket association stadium,gujarat lions,royal challengers bangalore,2016-04-24,42,23.0,28.0,37.93333333333333,27.11111111111111,60.0
980945,bb mccullum,feroz shah kotla,gujarat lions,delhi daredevils,2016-04-27,60,35.0,36.333333333333336,20.333333333333332,27.51219512195122,43.0
980949,bb mccullum,maharashtra cricket association stadium,gujarat lions,rising pune supergiants,2016-04-29,43,33.8,31.0,46.0,27.698795180722893,1.0
980955,bb mccullum,saurashtra cricket association stadium,gujarat lions,kings xi punjab,2016-05-01,1,32.8,28.0,21.307692307692307,27.38095238095238,1.0
980961,bb mccullum,saurashtra cricket association stadium,gujarat lions,delhi daredevils,2016-05-03,1,29.4,28.0,20.333333333333332,27.070588235294117,7.0
980967,bb mccullum,"rajiv gandhi international stadium, uppal",gujarat lions,sunrisers hyderabad,2016-05-06,7,22.4,8.0,30.571428571428573,26.837209302325583,29.0
980975,bb mccullum,eden gardens,gujarat lions,kolkata knight riders,2016-05-08,29,16.2,26.266666666666666,28.583333333333332,26.862068965517242,11.0
980987,bb mccullum,m chinnaswamy stadium,gujarat lions,royal challengers bangalore,2016-05-14,11,9.8,34.857142857142854,37.93333333333333,26.681818181818183,6.0
981001,bb mccullum,green park,gujarat lions,kolkata knight riders,2016-05-19,6,10.8,27.0,28.583333333333332,26.44943820224719,48.0
981007,bb mccullum,green park,gujarat lions,mumbai indians,2016-05-21,48,20.2,27.0,29.6875,26.68888888888889,1.0
981013,bb mccullum,m chinnaswamy stadium,gujarat lions,royal challengers bangalore,2016-05-24,1,19.0,34.857142857142854,37.93333333333333,26.406593406593405,32.0
981017,bb mccullum,feroz shah kotla,gujarat lions,sunrisers hyderabad,2016-05-27,32,19.6,36.333333333333336,30.571428571428573,26.467391304347824,35.0
1082593,bb mccullum,saurashtra cricket association stadium,gujarat lions,kolkata knight riders,2017-04-07,35,24.4,28.0,28.583333333333332,26.559139784946236,5.0
1082596,bb mccullum,"rajiv gandhi international stadium, uppal",gujarat lions,sunrisers hyderabad,2017-04-09,5,24.2,8.0,30.571428571428573,26.329787234042552,49.0
1082603,bb mccullum,saurashtra cricket association stadium,gujarat lions,rising pune supergiant,2017-04-14,49,24.4,28.0,47.0,26.568421052631578,64.0
1082606,bb mccullum,wankhede stadium,gujarat lions,mumbai indians,2017-04-16,64,37.0,31.714285714285715,29.6875,26.958333333333332,72.0
1082610,bb mccullum,saurashtra cricket association stadium,gujarat lions,royal challengers bangalore,2017-04-18,72,45.0,28.0,37.93333333333333,27.422680412371133,33.0
1082613,bb mccullum,eden gardens,gujarat lions,kolkata knight riders,2017-04-21,33,44.6,26.266666666666666,28.583333333333332,27.479591836734695,6.0
1082616,bb mccullum,saurashtra cricket association stadium,gujarat lions,kings xi punjab,2017-04-23,6,44.8,28.0,21.307692307692307,27.262626262626263,3.0
1082621,bb mccullum,m chinnaswamy stadium,gujarat lions,royal challengers bangalore,2017-04-27,3,35.6,34.857142857142854,37.93333333333333,27.02,7.0
1082625,bb mccullum,saurashtra cricket association stadium,gujarat lions,mumbai indians,2017-04-29,7,24.2,28.0,29.6875,26.821782178217823,45.0
1082629,bb mccullum,maharashtra cricket association stadium,gujarat lions,rising pune supergiant,2017-05-01,45,18.8,31.0,47.0,27.0,1.0
1082632,bb mccullum,feroz shah kotla,gujarat lions,delhi daredevils,2017-05-04,1,12.4,36.333333333333336,20.333333333333332,26.74757281553398,43.0
1136563,bb mccullum,eden gardens,royal challengers bangalore,kolkata knight riders,2018-04-08,43,19.8,26.266666666666666,28.583333333333332,26.903846153846153,0.0
1136568,bb mccullum,m.chinnaswamy stadium,royal challengers bangalore,kings xi punjab,2018-04-13,0,19.2,19.75,21.307692307692307,26.64761904761905,4.0
1136571,bb mccullum,m.chinnaswamy stadium,royal challengers bangalore,rajasthan royals,2018-04-15,4,18.6,19.75,15.9,26.433962264150942,38.0
1136589,bb mccullum,m.chinnaswamy stadium,royal challengers bangalore,kolkata knight riders,2018-04-29,38,17.2,19.75,28.583333333333332,26.542056074766354,37.0
1136591,bb mccullum,m.chinnaswamy stadium,royal challengers bangalore,mumbai indians,2018-05-01,37,24.4,19.75,29.6875,26.63888888888889,5.0
598056,bb samantray,"punjab cricket association stadium, mohali",sunrisers hyderabad,kings xi punjab,2013-05-11,0,10.2,0.0,5.0,10.2,55.0
598065,bb samantray,"rajiv gandhi international stadium, uppal",sunrisers hyderabad,rajasthan royals,2013-05-17,55,20.8,23.333333333333332,34.5,17.666666666666668,5.0
598069,bb samantray,"rajiv gandhi international stadium, uppal",sunrisers hyderabad,kolkata knight riders,2013-05-19,5,21.4,23.333333333333332,5.0,15.857142857142858,14.0
1136585,bb sran,rajiv gandhi international stadium,kings xi punjab,sunrisers hyderabad,2018-04-26,2,1.2,2.0,2.0,1.2,1.0
1136604,bb sran,holkar cricket stadium,kings xi punjab,kolkata knight riders,2018-05-12,1,1.2,1.0,2.0,1.1666666666666667,3.0
981019,bcj cutting,m chinnaswamy stadium,sunrisers hyderabad,royal challengers bangalore,2016-05-29,39,14.6,39.0,22.333333333333332,14.6,16.0
1082591,bcj cutting,"rajiv gandhi international stadium, uppal",sunrisers hyderabad,royal challengers bangalore,2017-04-05,16,16.2,16.0,22.333333333333332,14.833333333333334,20.0
1082600,bcj cutting,wankhede stadium,sunrisers hyderabad,mumbai indians,2017-04-12,20,16.6,9.25,20.0,15.571428571428571,15.0
1082604,bcj cutting,eden gardens,sunrisers hyderabad,kolkata knight riders,2017-04-15,15,19.6,19.5,13.0,15.5,9.0
1136567,bcj cutting,rajiv gandhi international stadium,mumbai indians,sunrisers hyderabad,2018-04-12,9,19.8,9.0,9.0,14.777777777777779,12.0
1136591,bcj cutting,m.chinnaswamy stadium,mumbai indians,royal challengers bangalore,2018-05-01,12,14.4,12.0,22.333333333333332,14.5,24.0
1136601,bcj cutting,eden gardens,mumbai indians,kolkata knight riders,2018-05-09,24,16.0,19.5,13.0,15.363636363636363,10.0
1136607,bcj cutting,wankhede stadium,mumbai indians,rajasthan royals,2018-05-13,10,14.0,9.25,11.5,14.916666666666666,4.0
1136610,bcj cutting,wankhede stadium,mumbai indians,kings xi punjab,2018-05-16,4,11.8,9.25,11.0,14.076923076923077,37.0
1136615,bcj cutting,arun jaitley stadium,mumbai indians,delhi daredevils,2018-05-20,37,17.4,19.5,22.5,15.714285714285714,3.0
1175358,bcj cutting,wankhede stadium,mumbai indians,delhi capitals,2019-03-24,3,15.6,9.25,2.5,14.866666666666667,2.0
1178409,bcj cutting,arun jaitley stadium,mumbai indians,delhi capitals,2019-04-18,2,11.2,19.5,2.5,14.0625,13.0
501251,bipul sharma,"punjab cricket association stadium, mohali",kings xi punjab,mumbai indians,2011-05-10,6,6.4,6.0,3.5,6.4,18.0
548309,bipul sharma,sawai mansingh stadium,kings xi punjab,rajasthan royals,2012-04-06,18,8.4,9.5,9.5,8.333333333333334,35.0
548313,bipul sharma,subrata roy sahara stadium,kings xi punjab,pune warriors,2012-04-08,35,15.2,35.0,35.0,12.142857142857142,12.0
548323,bipul sharma,eden gardens,kings xi punjab,kolkata knight riders,2012-04-15,12,14.4,12.5,11.0,12.125,7.0
548343,bipul sharma,"ma chidambaram stadium, chepauk",kings xi punjab,chennai super kings,2012-04-28,7,15.6,7.0,7.0,11.555555555555555,1.0
829781,bipul sharma,eden gardens,sunrisers hyderabad,kolkata knight riders,2015-05-04,1,14.6,12.5,11.0,10.5,5.0
980943,bipul sharma,"rajiv gandhi international stadium, uppal",sunrisers hyderabad,rising pune supergiants,2016-04-26,5,12.0,6.5,5.0,10.0,14.0
981015,bipul sharma,feroz shah kotla,sunrisers hyderabad,kolkata knight riders,2016-05-25,14,7.8,20.5,11.0,10.333333333333334,27.0
981017,bipul sharma,feroz shah kotla,sunrisers hyderabad,gujarat lions,2016-05-27,27,10.8,20.5,27.0,11.615384615384615,5.0
981019,bipul sharma,m chinnaswamy stadium,sunrisers hyderabad,royal challengers bangalore,2016-05-29,5,10.4,3.5,5.0,11.142857142857142,21.0
1082604,bipul sharma,eden gardens,sunrisers hyderabad,kolkata knight riders,2017-04-15,21,14.4,12.5,11.0,11.8,8.0
1082634,bipul sharma,"rajiv gandhi international stadium, uppal",sunrisers hyderabad,rising pune supergiant,2017-05-06,8,15.0,6.5,8.0,11.5625,2.0
392186,bj hodge,kingsmead,kolkata knight riders,kings xi punjab,2009-04-21,10,10.6,10.75,23.5,10.6,5.0
392190,bj hodge,newlands,kolkata knight riders,rajasthan royals,2009-04-23,5,11.4,18.0,14.833333333333334,9.666666666666666,24.0
392197,bj hodge,st george's park,kolkata knight riders,mumbai indians,2009-04-27,24,16.0,47.0,32.75,11.714285714285714,17.0
392199,bj hodge,kingsmead,kolkata knight riders,royal challengers bangalore,2009-04-29,17,17.4,10.75,18.333333333333332,12.375,73.0
392203,bj hodge,buffalo park,kolkata knight riders,mumbai indians,2009-05-01,73,25.8,73.0,32.75,19.11111111111111,70.0
392207,bj hodge,st george's park,kolkata knight riders,kings xi punjab,2009-05-03,70,37.8,47.0,23.5,24.2,10.0
392211,bj hodge,kingsmead,kolkata knight riders,delhi daredevils,2009-05-05,10,38.8,10.75,12.714285714285714,22.90909090909091,0.0
392219,bj hodge,new wanderers stadium,kolkata knight riders,delhi daredevils,2009-05-10,0,34.0,24.0,12.714285714285714,21.0,48.0
392228,bj hodge,new wanderers stadium,kolkata knight riders,deccan chargers,2009-05-16,48,40.2,24.0,28.0,23.076923076923077,71.0
392231,bj hodge,supersport park,kolkata knight riders,chennai super kings,2009-05-18,71,39.8,71.0,23.25,26.5,6.0
392233,bj hodge,kingsmead,kolkata knight riders,rajasthan royals,2009-05-20,6,27.0,10.75,14.833333333333334,25.133333333333333,13.0
419106,bj hodge,dr dy patil sports academy,kolkata knight riders,deccan chargers,2010-03-12,13,27.6,26.0,28.0,24.375,50.0
419109,bj hodge,eden gardens,kolkata knight riders,royal challengers bangalore,2010-03-14,50,37.6,15.5,18.333333333333332,25.88235294117647,0.0
419113,bj hodge,eden gardens,kolkata knight riders,chennai super kings,2010-03-16,0,28.0,15.5,23.25,24.444444444444443,36.0
419118,bj hodge,"sardar patel stadium, motera",kolkata knight riders,rajasthan royals,2010-03-20,36,21.0,38.0,14.833333333333334,25.05263157894737,27.0
501200,bj hodge,nehru stadium,kochi tuskers kerala,royal challengers bangalore,2011-04-09,27,25.2,21.6,18.333333333333332,25.15,39.0
501207,bj hodge,dr dy patil sports academy,kochi tuskers kerala,pune warriors,2011-04-13,39,30.4,26.0,19.75,25.80952380952381,11.0
501210,bj hodge,wankhede stadium,kochi tuskers kerala,mumbai indians,2011-04-15,11,22.6,26.333333333333332,32.75,25.136363636363637,19.0
501215,bj hodge,nehru stadium,kochi tuskers kerala,chennai super kings,2011-04-18,19,26.4,21.6,23.25,24.869565217391305,2.0
501219,bj hodge,eden gardens,kochi tuskers kerala,kolkata knight riders,2011-04-20,2,19.6,15.5,27.8,23.916666666666668,8.0
501225,bj hodge,sawai mansingh stadium,kochi tuskers kerala,rajasthan royals,2011-04-24,8,15.8,20.266666666666666,14.833333333333334,23.28,0.0
501229,bj hodge,nehru stadium,kochi tuskers kerala,deccan chargers,2011-04-27,0,8.0,21.6,28.0,22.384615384615383,27.0
501233,bj hodge,nehru stadium,kochi tuskers kerala,delhi daredevils,2011-04-30,27,11.2,21.6,12.714285714285714,22.555555555555557,24.0
501238,bj hodge,feroz shah kotla,kochi tuskers kerala,delhi daredevils,2011-05-02,24,12.2,26.25,12.714285714285714,22.607142857142858,35.0
501242,bj hodge,nehru stadium,kochi tuskers kerala,kolkata knight riders,2011-05-05,35,18.8,21.6,27.8,23.03448275862069,5.0
501247,bj hodge,m chinnaswamy stadium,kochi tuskers kerala,royal challengers bangalore,2011-05-08,5,18.2,6.333333333333333,18.333333333333332,22.433333333333334,4.0
501254,bj hodge,holkar cricket stadium,kochi tuskers kerala,kings xi punjab,2011-05-13,4,19.0,18.5,23.5,21.838709677419356,33.0
501258,bj hodge,holkar cricket stadium,kochi tuskers kerala,rajasthan royals,2011-05-15,33,20.2,18.5,14.833333333333334,22.1875,51.0
501261,bj hodge,"ma chidambaram stadium, chepauk",kochi tuskers kerala,chennai super kings,2011-05-18,51,25.6,21.0,23.25,23.060606060606062,21.0
548309,bj hodge,sawai mansingh stadium,rajasthan royals,kings xi punjab,2012-04-06,21,22.8,20.266666666666666,23.5,23.0,44.0
548312,bj hodge,sawai mansingh stadium,rajasthan royals,kolkata knight riders,2012-04-08,44,30.6,20.266666666666666,27.8,23.6,12.0
548320,bj hodge,eden gardens,rajasthan royals,kolkata knight riders,2012-04-13,12,32.2,15.5,27.8,23.27777777777778,1.0
548324,bj hodge,m chinnaswamy stadium,rajasthan royals,royal challengers bangalore,2012-04-15,1,25.8,6.333333333333333,18.333333333333332,22.675675675675677,48.0
548326,bj hodge,sawai mansingh stadium,rajasthan royals,deccan chargers,2012-04-17,48,25.2,20.266666666666666,28.0,23.342105263157894,3.0
548332,bj hodge,"ma chidambaram stadium, chepauk",rajasthan royals,chennai super kings,2012-04-21,3,21.6,21.0,23.25,22.82051282051282,10.0
548336,bj hodge,sawai mansingh stadium,rajasthan royals,royal challengers bangalore,2012-04-23,10,14.8,20.266666666666666,18.333333333333332,22.5,22.0
548345,bj hodge,feroz shah kotla,rajasthan royals,delhi daredevils,2012-04-29,22,16.8,26.25,12.714285714285714,22.48780487804878,1.0
548349,bj hodge,sawai mansingh stadium,rajasthan royals,delhi daredevils,2012-05-01,1,16.8,20.266666666666666,12.714285714285714,21.976190476190474,36.0
548354,bj hodge,"punjab cricket association stadium, mohali",rajasthan royals,kings xi punjab,2012-05-05,36,14.4,22.666666666666668,23.5,22.302325581395348,33.0
548361,bj hodge,sawai mansingh stadium,rajasthan royals,chennai super kings,2012-05-10,33,20.4,20.266666666666666,23.25,22.545454545454547,14.0
548365,bj hodge,sawai mansingh stadium,rajasthan royals,pune warriors,2012-05-13,14,21.2,20.266666666666666,19.75,22.355555555555554,5.0
598001,bj hodge,feroz shah kotla,rajasthan royals,delhi daredevils,2013-04-06,5,17.8,26.25,12.714285714285714,21.97826086956522,46.0
598005,bj hodge,sawai mansingh stadium,rajasthan royals,kolkata knight riders,2013-04-08,46,26.8,20.266666666666666,27.8,22.48936170212766,22.0
598009,bj hodge,subrata roy sahara stadium,rajasthan royals,pune warriors,2013-04-11,22,24.0,22.0,19.75,22.479166666666668,15.0
598014,bj hodge,sawai mansingh stadium,rajasthan royals,kings xi punjab,2013-04-14,15,20.4,20.266666666666666,23.5,22.3265306122449,27.0
598019,bj hodge,sawai mansingh stadium,rajasthan royals,mumbai indians,2013-04-17,27,23.0,20.266666666666666,32.75,22.42,13.0
598023,bj hodge,m chinnaswamy stadium,rajasthan royals,royal challengers bangalore,2013-04-20,13,24.6,6.333333333333333,18.333333333333332,22.235294117647058,9.0
598026,bj hodge,"ma chidambaram stadium, chepauk",rajasthan royals,chennai super kings,2013-04-22,9,17.2,21.0,23.25,21.98076923076923,32.0
598036,bj hodge,sawai mansingh stadium,rajasthan royals,royal challengers bangalore,2013-04-29,32,19.2,20.266666666666666,18.333333333333332,22.169811320754718,4.0
598047,bj hodge,sawai mansingh stadium,rajasthan royals,pune warriors,2013-05-05,4,17.0,20.266666666666666,19.75,21.833333333333332,0.0
598058,bj hodge,sawai mansingh stadium,rajasthan royals,chennai super kings,2013-05-12,0,11.6,20.266666666666666,23.25,21.436363636363637,39.0
598063,bj hodge,wankhede stadium,rajasthan royals,mumbai indians,2013-05-15,39,16.8,26.333333333333332,32.75,21.75,8.0
598065,bj hodge,"rajiv gandhi international stadium, uppal",rajasthan royals,sunrisers hyderabad,2013-05-17,8,16.6,8.0,21.0,21.50877192982456,54.0
598071,bj hodge,feroz shah kotla,rajasthan royals,sunrisers hyderabad,2013-05-22,54,21.0,26.25,21.0,22.06896551724138,19.0
598072,bj hodge,eden gardens,rajasthan royals,mumbai indians,2013-05-24,19,24.0,15.5,32.75,22.016949152542374,1.0
729285,bj hodge,sheikh zayed stadium,rajasthan royals,sunrisers hyderabad,2014-04-18,1,24.2,1.0,21.0,21.666666666666668,40.0
734017,bj hodge,"sardar patel stadium, motera",rajasthan royals,mumbai indians,2014-05-19,40,24.4,38.0,32.75,21.9672131147541,31.0
734033,bj hodge,"punjab cricket association stadium, mohali",rajasthan royals,kings xi punjab,2014-05-23,31,29.0,22.666666666666668,23.5,22.112903225806452,29.0
598054,bj rohrer,feroz shah kotla,delhi daredevils,royal challengers bangalore,2013-05-10,32,26.6,32.0,23.0,26.6,4.0
598062,bj rohrer,"ma chidambaram stadium, chepauk",delhi daredevils,chennai super kings,2013-05-14,4,24.6,4.0,4.0,22.833333333333332,49.0
598028,bj rohrer,himachal pradesh cricket association stadium,delhi daredevils,kings xi punjab,2013-05-16,49,31.8,49.0,49.0,26.571428571428573,7.0
1082631,c de grandhomme,eden gardens,kolkata knight riders,rising pune supergiant,2017-05-03,36,11.0,16.25,36.0,11.0,31.0
1082636,c de grandhomme,m chinnaswamy stadium,kolkata knight riders,royal challengers bangalore,2017-05-07,31,17.2,15.5,15.5,14.333333333333334,11.0
1082639,c de grandhomme,"punjab cricket association is bindra stadium, mohali",kolkata knight riders,kings xi punjab,2017-05-09,11,19.2,11.0,11.0,13.857142857142858,29.0
1082644,c de grandhomme,eden gardens,kolkata knight riders,mumbai indians,2017-05-13,29,25.0,16.25,13.5,15.75,0.0
1082649,c de grandhomme,m chinnaswamy stadium,kolkata knight riders,mumbai indians,2017-05-19,0,21.4,15.5,13.5,14.0,11.0
1136584,c de grandhomme,m.chinnaswamy stadium,royal challengers bangalore,chennai super kings,2018-04-25,11,16.4,15.0,7.666666666666667,13.7,11.0
1136589,c de grandhomme,m.chinnaswamy stadium,royal challengers bangalore,kolkata knight riders,2018-04-29,11,12.4,15.0,11.0,13.454545454545455,23.0
1136591,c de grandhomme,m.chinnaswamy stadium,royal challengers bangalore,mumbai indians,2018-05-01,23,14.8,15.0,13.5,14.25,8.0
